coord	FC	cat
chr6:52455013-52455426	1.01659300086124	no
chr6:52462890-52463434	0.889910863514639	REnh
chr6:52516885-52517249	0.987772191168862	no
chr6:52528242-52529116	0.999743366665598	promoter
chr6:52562810-52563017	1.04018422431017	no
chr6:52589171-52589599	0.854038553830531	no
chr6:52628302-52628496	1.00214249622924	no
chr6:52680259-52680700	0.753467971323298	REnh
chr6:52704402-52704800	0.968231692827243	no
chr6:52747081-52747531	0.913350059040409	REnh
chr6:52769400-52769835	1.32687694008022	no
chr6:52783254-52783425	0.592232509402897	no
chr6:52859746-52860268	1.15765903181507	promoter
chr6:52861456-52861909	0.883787476387702	promoter
chr6:52926049-52927021	1.00452231692796	promoter
chr6:52935628-52935794	2.0505176872163	no
chr6:52968972-52969587	0.699501660863648	no
chr6:53016538-53016795	1.05428694623334	no
chr6:53036535-53037307	0.98670567751266	no
chr6:53043948-53044166	1.30811796032948	no
chr6:53138265-53138506	0.842992902166063	no
chr6:53155764-53155993	0.873687641400868	no
chr6:53158872-53159281	1.12323190680119	no
chr6:53191340-53191763	0.779325169166665	REnh
chr6:53212947-53213277	1.12907908671034	promoter
chr6:53213566-53213767	2.44353057258042	promoter
chr6:53224238-53224401	1.76110398373306	REnh
chr6:53275294-53275922	0.960799805727392	no
chr6:53302276-53302779	1.09385473137583	REnh
chr6:53349257-53349900	0.943287491208133	no
chr6:53357661-53358500	0.900267914737084	no
chr6:53409159-53410118	0.95988409620312	promoter
chr6:53412686-53413153	1.09290592454059	REnh
chr6:53480509-53480713	0.661720847269004	REnh
chr6:53515860-53517146	1.06774982163412	REnh
chr6:53544188-53544614	1.05826616797314	REnh
chr6:53583637-53584071	1.04587208992703	REnh
chr6:53590547-53591056	0.832768113793479	no
chr6:53593320-53593771	0.912181021314336	no
chr6:53599430-53600193	1.06022014074098	REnh
chr6:53658458-53658634	1.01805330826749	promoter
chr6:53659106-53659976	0.828237666287915	promoter
chr6:53820786-53821250	0.917861880166659	no
chr6:53844124-53844820	0.945326329004679	no
chr6:53849095-53849278	0.787473996019237	REnh
chr6:53850865-53851516	0.883574387294719	no
chr6:53857432-53857674	1.14008053937243	no
chr6:54058945-54059213	0.323849196984666	REnh
chr6:54109271-54109677	1.35871762949518	no
chr6:54131342-54131641	0.289473610448768	no
chr6:54132554-54133075	1.10922133282584	no
chr6:54200716-54200996	0.630070006809164	no
chr6:54228926-54229147	0.489093244543193	no
chr6:54379896-54380064	0.426069542069842	no
chr6:54486155-54486423	0.707818932743391	no
chr6:54562303-54562574	1.12571940963986	no
chr6:54582631-54583156	0.902823076379388	no
chr6:54711211-54711683	0.743687118836463	promoter
chr6:54743523-54744086	1.37974831302098	no
chr6:54749098-54749265	1.17795696925192	no
chr6:54800583-54800813	1.07596935286647	REnh
chr6:54857694-54857935	1.10907059678104	no
chr6:54933807-54934381	1.0755704443278	no
chr6:55106010-55106439	0.993141259790426	no
chr6:55141511-55142092	0.976390068284784	no
chr6:55157927-55158250	1.06603706718523	no
chr6:55310325-55311017	0.777415186816952	no
chr6:55314046-55314420	0.758984586207459	no
chr6:55393448-55393767	1.0509535224323	no
chr6:55408791-55409049	0.943148271062165	no
chr6:55481956-55482582	1.17795696925192	no
chr6:55504190-55504412	1.17795696925192	no
chr6:55733846-55734130	0.884283486612934	no
chr6:55747534-55747827	0.761316240577605	no
chr6:55806500-55806870	0.50944910020484	no
chr6:55818255-55818679	0.860599307171368	no
chr6:55828243-55828410	1.17795696925192	no
chr6:55845214-55845912	0.938713971755536	no
chr6:55918549-55918832	0.75058029106528	no
chr6:56157204-56157883	0.907392629228082	no
chr6:56179467-56179964	0.92340116822503	no
chr6:56223891-56224546	1.02902523074515	no
chr6:56234816-56235225	0.722761533442976	REnh
chr6:56413825-56413988	3.47640959218248	no
chr6:56435576-56435879	1.49138232692427	no
chr6:56457711-56458021	1.08938877607508	no
chr6:56460353-56460685	1.32801518189547	no
chr6:56482903-56483105	3.10903396802555	no
chr6:56502377-56502869	1.28153432066495	no
chr6:56573717-56574244	1.06414470169134	REnh
chr6:56577890-56578529	1.2956349881582	REnh
chr6:56579787-56580302	1.03671512641595	REnh
chr6:56614430-56615057	1.37640940691169	promoter
chr6:56622279-56622895	1.51036105228597	REnh
chr6:56628817-56629252	1.22502817681443	no
chr6:56637820-56638036	0.786609138935665	no
chr6:56707446-56707862	0.349914655265308	promoter
chr6:56708073-56709317	0.783748560343304	promoter
chr6:56716388-56717015	0.84873166756616	promoter
chr6:56756654-56756948	0.786609138935665	no
chr6:56767620-56768054	0.878281027954951	no
chr6:56769265-56769945	1.03988675077082	REnh
chr6:56803435-56803798	1.01256519509798	REnh
chr6:56819455-56821007	1.04563942145614	promoter
chr6:56825867-56826282	1.45884089634626	no
chr6:56860167-56860523	1.26619344634944	no
chr6:56885880-56886311	1.03488527258164	no
chr6:56904928-56905116	0.787165557651754	no
chr6:56954826-56955083	0.716835023993159	promoter
chr6:57037271-57037661	1.17795696925192	promoter
chr6:57054964-57055302	0.752189390004236	no
chr6:57132841-57133309	1.13180782256232	no
chr6:57178575-57178943	1.11920599821691	promoter
chr6:57181228-57181772	1.02452721096446	promoter
chr6:57396762-57397012	1.23821052266634	no
chr6:57445479-57446096	1.00264090720875	no
chr6:57539442-57539663	0.849443073444609	no
chr6:57540453-57540691	1.09197470872258	no
chr6:58287634-58287916	0.928842202340635	no
chr6:58296778-58297239	0.949227460659311	no
chr6:58329753-58330189	0.792373673261109	no
chr6:58374232-58374509	1.17795696925192	no
chr6:58776465-58779310	1.16569728376844	no
chr6:62518998-62519346	0.975558864569456	no
chr6:62859910-62860296	1.11915712053718	no
chr6:62993794-62994022	1.69574025243957	no
chr6:64017726-64018187	1.06027895034563	no
chr6:64061954-64062402	0.845778214365259	no
chr6:64062813-64063488	0.964573284784947	no
chr6:64104163-64104392	0.982715482635576	no
chr6:64217023-64217371	1.64381565765663	no
chr6:64226083-64226786	0.760309051064291	REnh
chr6:64237609-64237921	1.32126073680081	REnh
chr6:64281542-64282651	1.06798844384125	promoter
chr6:64283270-64284611	1.13870627423797	promoter
chr6:64308385-64308942	0.987622809049632	no
chr6:64345484-64345721	0.982174647492595	promoter
chr6:64345826-64346291	1.22317604676639	promoter
chr6:64346435-64346651	0.455837754384841	promoter
chr6:64469548-64469862	0.899699417460125	no
chr6:64473959-64474143	2.50523242756393	no
chr6:64474306-64474482	3.47640959218248	no
chr6:64512551-64512783	1.34504306418127	no
chr6:64527051-64527393	1.06055262015704	no
chr6:64722265-64722432	0.728355072590879	no
chr6:64990572-64990787	2.13305721459131	no
chr6:65040856-65041151	1.03117105408034	no
chr6:67635957-67636268	0.876689202179815	no
chr6:67776402-67776650	0.684571851240642	no
chr6:68906635-68906854	1.02497554467375	no
chr6:69053949-69054171	1.99436278952552	no
chr6:69282482-69282750	4.08649269579986	no
chr6:69348208-69348487	1.35377144227459	no
chr6:69677967-69678320	1.69385053242794	no
chr6:70429619-70429887	1.59567220657529	no
chr6:70545668-70545902	0.894599622696472	no
chr6:70813816-70813979	3.71864847155997	no
chr6:70818116-70818560	0.990184870008784	no
chr6:70876297-70876605	1.11012835298021	no
chr6:70920294-70920470	0.927327826857891	no
chr6:70930637-70931198	0.951810515527663	no
chr6:71019747-71020342	0.949227460659311	no
chr6:71021889-71022128	1.04255961646434	no
chr6:71078977-71079405	0.838627801154656	no
chr6:71081204-71081659	0.918012922610959	no
chr6:71085655-71085940	1.11012835298021	REnh
chr6:71108512-71109023	0.536164295879703	REnh
chr6:71230242-71230767	1.17795696925192	no
chr6:71257035-71257407	1.00986212182848	no
chr6:71261362-71261619	1.21843659018841	no
chr6:71396103-71396681	0.805367173624789	no
chr6:71553342-71553531	0.898820246680372	no
chr6:71593985-71594521	1.11726882039813	no
chr6:71665557-71666015	1.01906639093467	no
chr6:71717170-71717333	1.59567220657529	no
chr6:71722488-71722929	0.977282868868285	no
chr6:71900472-71900850	1.07596935286647	no
chr6:72059140-72059307	0.142390402876605	no
chr6:72093418-72094181	1.07013482103664	no
chr6:72153990-72154205	0.931264410246279	no
chr6:72219743-72220141	0.929442840717756	no
chr6:72331748-72331976	0.964752087939352	no
chr6:73121745-73122490	1.1396324301754	no
chr6:73232557-73232773	0.622898711489233	no
chr6:73290084-73290373	1.14703946349727	no
chr6:73326193-73326602	0.90401348803054	no
chr6:73334402-73334635	1.14126049045902	no
chr6:73414788-73414992	1.47001241617388	no
chr6:73839466-73840072	0.988419216582145	no
chr6:73844206-73844694	1.17795696925192	no
chr6:73890557-73891190	0.812796604652177	no
chr6:73995485-73995978	1.06850684435046	no
chr6:74018796-74019193	0.997011198245477	promoter
chr6:74019958-74020268	1.32236500401135	promoter
chr6:74036148-74036784	0.881713654681613	no
chr6:74098228-74099128	0.836221812146327	REnh
chr6:74170785-74171214	0.866074268635319	promoter
chr6:74171447-74171772	0.562397507885119	promoter
chr6:74217807-74217990	0.626865989484938	no
chr6:74224257-74224588	0.314281798313648	SE
chr6:74225252-74225764	1.16582558954798	SE
chr6:74229908-74230198	0.502320802349321	promoter
chr6:74230314-74231405	0.696681412596036	promoter
chr6:74233230-74233753	0.760421201418262	SE
chr6:74289532-74290769	0.944088814437011	REnh
chr6:74295333-74295530	0.802512516900708	REnh
chr6:74316198-74316451	1.21843659018841	no
chr6:74320054-74320871	0.830647789128501	no
chr6:74362306-74362666	0.952869650286582	promoter
chr6:74362781-74363282	0.711254525015816	promoter
chr6:74363579-74364011	0.730277360985155	promoter
chr6:74385149-74385700	0.996460405030463	no
chr6:74388233-74388400	0.373141648645017	no
chr6:74390125-74390424	0.748045666605231	no
chr6:74405536-74405963	0.531158633389799	promoter
chr6:74413813-74414309	0.883787476387702	REnh
chr6:74442545-74443210	0.981705145521949	no
chr6:74448754-74449323	1.05106752911706	no
chr6:74508330-74508497	0.760241731928541	no
chr6:74513533-74513827	1.15802537924765	no
chr6:74564783-74565081	0.946985014496638	no
chr6:74608390-74608557	0.499552431986415	no
chr6:74652348-74652630	1.03603444283602	no
chr6:74679688-74680164	0.892893221813903	no
chr6:74695753-74696057	1.03843583922208	no
chr6:74797645-74797975	0.549348841808898	no
chr6:74801049-74801490	1.10284812955466	no
chr6:74880400-74880598	0.446306677791098	no
chr6:74990053-74990346	0.930616923214768	no
chr6:75053529-75053935	1.35616528532634	no
chr6:75119167-75119622	0.948822987611402	no
chr6:75284454-75284961	0.986345068753928	no
chr6:75304193-75304455	0.737599223737181	no
chr6:75462127-75462354	1.64726253469093	no
chr6:75609139-75609461	1.12105083547163	no
chr6:75649005-75649446	1.02155457640924	no
chr6:75656813-75657065	1.31572971419366	REnh
chr6:75674677-75675048	0.813640380823489	no
chr6:75701721-75702129	0.892823663532844	no
chr6:75775341-75775578	1.07119349771851	no
chr6:75828827-75828994	0.812131823521507	no
chr6:75911914-75912291	1.00309156221047	REnh
chr6:75913764-75914431	1.01280603787249	promoter
chr6:75915055-75916057	1.0174723685364	promoter
chr6:75918432-75919122	1.00553723223902	no
chr6:75920756-75921265	1.25284978291916	no
chr6:75923493-75923746	1.30371749977703	no
chr6:75940147-75940545	0.901023340880349	no
chr6:75976511-75976878	0.859590220805452	no
chr6:76006867-76007224	1.09596460480283	no
chr6:76077739-76078198	1.09255356392034	no
chr6:76214574-76214899	1.22906139308063	no
chr6:76235934-76236817	1.04084455242698	no
chr6:76272768-76273054	0.822656723305862	no
chr6:76311364-76311568	0.952294714605955	promoter
chr6:76458929-76459092	0.958461881813671	promoter
chr6:76564824-76565175	1.1940712916767	no
chr6:76603091-76603467	1.33274763538226	no
chr6:76641765-76642238	1.07905210197636	no
chr6:76644579-76645172	0.984750290543247	no
chr6:76865345-76865571	0.992937549997689	no
chr6:76876619-76876964	0.676698684463867	no
chr6:76985502-76985768	1.03560567387404	no
chr6:77060949-77061362	1.21997683735841	no
chr6:77211471-77211673	0.751547206626788	no
chr6:77343019-77343307	1.03560567387404	no
chr6:77392603-77393043	0.97353927393705	no
chr6:77394725-77394952	0.907162263676763	no
chr6:77400854-77401096	0.821000311902851	no
chr6:77407327-77407731	1.05826616797314	no
chr6:77418391-77418647	0.854120001759981	no
chr6:77571193-77571472	1.25134992683771	no
chr6:78002237-78002719	0.711254525015816	REnh
chr6:78002821-78003366	0.498114989217514	REnh
chr6:78078566-78078750	0.299976619498935	no
chr6:78160759-78160969	0.751547206626788	no
chr6:78167327-78167921	0.988802899520577	REnh
chr6:78175728-78176056	0.892823663532844	no
chr6:78296618-78297021	1.11382138108938	no
chr6:78329996-78330415	1.35093156091886	no
chr6:78332550-78332834	0.674914847151454	no
chr6:78417373-78417610	0.556161501611608	no
chr6:78449981-78450417	1.33671127777643	no
chr6:78635865-78636332	0.931165017595592	no
chr6:79017750-79018111	1.14265356358003	no
chr6:79145992-79146441	0.900398776685489	no
chr6:79223595-79223913	1.26669195751948	no
chr6:79308710-79309086	0.851351524912198	REnh
chr6:79321659-79322049	0.73393771254942	REnh
chr6:79480479-79480833	1.68670914866304	no
chr6:79519728-79520303	0.940047482971104	no
chr6:79545653-79545830	0.843784779393216	no
chr6:79572503-79572679	0.698245986298647	no
chr6:79577422-79577730	1.27863705209396	promoter
chr6:79758410-79758609	1.31572971419366	no
chr6:79786633-79786930	0.928842202340635	promoter
chr6:79787858-79788410	1.27761491927323	promoter
chr6:79837390-79837634	1.2951666179337	no
chr6:79944246-79944489	0.692201518014013	promoter
chr6:79960002-79960295	1.30847851709146	no
chr6:79960411-79960601	1.41121577504437	no
chr6:80113949-80114351	1.0782990192306	no
chr6:80141236-80141556	1.11713302935939	no
chr6:80173533-80173759	0.427068064549499	REnh
chr6:80175937-80176348	0.753761938773387	REnh
chr6:80254710-80255107	0.895623740935878	REnh
chr6:80279957-80280135	0.726632459959994	REnh
chr6:80280239-80280978	1.09903187918479	REnh
chr6:80296364-80296598	1.33254449802513	no
chr6:80355756-80356052	0.875916720725784	no
chr6:80381741-80381970	1.79205775890931	REnh
chr6:80382173-80382748	1.24872445511631	REnh
chr6:80423342-80423838	1.06227084286669	no
chr6:80472156-80472319	1.01087087432257	no
chr6:80487680-80488154	1.06488374238979	REnh
chr6:80523532-80523924	1.00012018740943	no
chr6:80577788-80578291	0.934125762197629	promoter
chr6:80579308-80579711	1.08743193799336	promoter
chr6:80588937-80589114	0.650513550183894	no
chr6:80658795-80659339	1.02440578145371	no
chr6:80694005-80694215	0.617025079131956	no
chr6:80720083-80720320	1.07135452859563	no
chr6:80803691-80804134	0.785601884868235	no
chr6:80816409-80816591	0.592636736083262	promoter
chr6:80842597-80843160	1.11598641409618	no
chr6:80853303-80853568	1.04743542141237	REnh
chr6:80924076-80924540	1.03381539585603	no
chr6:81047832-81048417	1.22274620762651	no
chr6:81164086-81164263	0.541223472358988	no
chr6:81167185-81167651	0.812008960332345	no
chr6:81233299-81233494	1.76206786309584	no
chr6:81314977-81315576	1.09148920753382	no
chr6:81452152-81452664	0.893818485972681	no
chr6:81785708-81786074	0.741676610269725	no
chr6:81815829-81815997	0.958461881813671	no
chr6:81951414-81951873	1.1963338330468	no
chr6:82159884-82160251	1.08474573528539	REnh
chr6:82175525-82176119	1.15998661121604	no
chr6:82270902-82271204	1.07432439131186	REnh
chr6:82299286-82299465	1.35779772791633	no
chr6:82299722-82300059	0.912821960095536	no
chr6:82443916-82444089	0.396991022786557	no
chr6:82461350-82464188	0.910206223539457	promoter
chr6:82548871-82549038	1.25596736456661	no
chr6:82689997-82690294	1.27994458563736	no
chr6:82715532-82716250	1.05793224167166	no
chr6:82732577-82732740	2.11099219242175	REnh
chr6:82750115-82750748	1.07408069330378	no
chr6:82786599-82786852	0.50178831620701	no
chr6:82795518-82795782	0.821000311902851	no
chr6:82853922-82854213	1.30847851709146	REnh
chr6:82887623-82888191	0.860662162719413	no
chr6:82961679-82962044	0.893948974369135	no
chr6:82967103-82967450	1.05197226665813	no
chr6:82970048-82970301	0.819022712693161	no
chr6:82980412-82981100	0.950112294348257	no
chr6:83041236-83041583	0.779614032789915	no
chr6:83047490-83047847	1.09685838272855	no
chr6:83058017-83058180	3.25670456204941	no
chr6:83073190-83073795	0.814330934876832	promoter
chr6:83074727-83075033	0.612885360385683	promoter
chr6:83084310-83084688	1.59165719874889	no
chr6:83106702-83106938	0.802512516900708	no
chr6:83199524-83199832	3.05331134816044	no
chr6:83244655-83244906	0.434396091651039	no
chr6:83252096-83252427	0.970489009892478	no
chr6:83299219-83299943	1.09567088327516	no
chr6:83326415-83326636	0.971297851839299	no
chr6:83422481-83422803	0.287405308649093	no
chr6:83493555-83493910	0.670813068595514	no
chr6:83542938-83543135	0.917634987096796	no
chr6:83572245-83572484	0.619683524108828	REnh
chr6:83585467-83585842	0.884032965407868	REnh
chr6:83586926-83587468	0.668358280390854	no
chr6:83673161-83673583	0.267316918209288	no
chr6:83762903-83763080	0.626865989484938	no
chr6:83764956-83765584	1.00575464660347	no
chr6:83767274-83767877	0.900017744417702	no
chr6:83775444-83775709	0.916769171191624	promoter
chr6:83777033-83777607	0.961299549877313	promoter
chr6:83924800-83925271	1.2880464056306	no
chr6:83931576-83932182	0.912252389721409	no
chr6:83995235-83995447	2.02693496510915	no
chr6:84127569-84128058	1.10006121081498	no
chr6:84221445-84222047	0.945567387417913	promoter
chr6:84224376-84225063	1.06069870603314	no
chr6:84228868-84229121	0.852830841857544	no
chr6:84245770-84246108	0.975210502943497	no
chr6:84302560-84302844	1.08574898731439	no
chr6:84324738-84325146	1.03814011830213	no
chr6:84514725-84514937	1.51212915911062	no
chr6:84569399-84569702	1.0633139552128	promoter
chr6:84594120-84594679	0.969133010158103	no
chr6:84743453-84743620	0.592636736083262	promoter
chr6:84937653-84937983	1.47198678997002	promoter
chr6:84994126-84994570	1.03253018292452	no
chr6:85056193-85056360	0.665801765229344	no
chr6:85132008-85132610	0.964448455922983	no
chr6:85137953-85138620	1.00976321535567	no
chr6:85246712-85246925	0.719012695517403	no
chr6:85259639-85259971	0.902947560088045	no
chr6:85278736-85279043	1.04300281565513	no
chr6:85395765-85396013	0.936942755594235	no
chr6:85438356-85438655	1.07791816082288	no
chr6:85472430-85472601	1.07183471976976	promoter
chr6:85473231-85473462	0.650513550183894	promoter
chr6:85484401-85484774	1.10254359093873	REnh
chr6:85489191-85489415	0.973981736481021	no
chr6:85676985-85677538	0.947473585527321	no
chr6:85725082-85725512	1.01470983273998	no
chr6:85836554-85837052	0.999355636904968	no
chr6:86033044-86033679	1.07892275418169	no
chr6:86058410-86058659	1.49776429122076	no
chr6:86064699-86065343	1.02858466114861	no
chr6:86070920-86071323	1.11496461795502	REnh
chr6:86082002-86082243	0.763426657491711	no
chr6:86114479-86114702	0.78693390891933	REnh
chr6:86159354-86159974	1.14434906713346	promoter
chr6:86160082-86160416	0.737141471402966	promoter
chr6:86168967-86169509	1.01681374500405	REnh
chr6:86169954-86170179	0.842595554518275	no
chr6:86173860-86174294	1.24517277348883	REnh
chr6:86174415-86174870	1.09685838272855	REnh
chr6:86186284-86186574	0.556812051378966	no
chr6:86192569-86193230	1.19657343656526	no
chr6:86200352-86200516	2.07716076257399	REnh
chr6:86247046-86247226	0.859590220805452	no
chr6:86303048-86303618	1.00444448605605	promoter
chr6:86352497-86353072	0.597841361959591	promoter
chr6:86353341-86353515	0.661720847269004	promoter
chr6:86353656-86354032	0.832177036986187	promoter
chr6:86369871-86370107	1.03978019866518	REnh
chr6:86387050-86387331	1.01015683118184	promoter
chr6:86388075-86388925	0.741676610269725	promoter
chr6:86466735-86467050	1.33449610137842	no
chr6:86632631-86633108	0.854180690846842	no
chr6:86884830-86885198	0.937284716737336	no
chr6:86901732-86902165	0.916769171191624	no
chr6:87416184-87416515	1.01015683118184	no
chr6:87566551-87567012	1.03950952918313	no
chr6:87646755-87647113	1.12367323794998	no
chr6:87739518-87739855	0.796075657524362	no
chr6:87776054-87776735	1.06348637066658	no
chr6:87788794-87789066	1.20466801163858	no
chr6:87848889-87849389	0.986560711323245	no
chr6:87864898-87865092	1.11935214491102	promoter
chr6:87947647-87947975	0.537376140051478	no
chr6:87951133-87951328	1.84630134896932	no
chr6:87986828-87987236	0.888769497258811	no
chr6:88032103-88032390	0.920010187663905	promoter
chr6:88100998-88101408	0.853748629090838	no
chr6:88102767-88103292	0.912897161478487	no
chr6:88117807-88118078	1.17795696925192	promoter
chr6:88182407-88183289	0.825774712512555	promoter
chr6:88193675-88194481	1.01608905342717	REnh
chr6:88299475-88299779	0.737599223737181	promoter
chr6:88410519-88410937	1.05687475508505	promoter
chr6:88411400-88411593	0.622898711489233	promoter
chr6:88499388-88499555	0.541223472358988	no
chr6:88506250-88506604	0.719656150510371	no
chr6:88541742-88542083	0.930616923214768	no
chr6:88639457-88639957	1.08699504112436	no
chr6:88654478-88654684	1.02193617862252	no
chr6:88866941-88867108	0.548514313926465	no
chr6:88947760-88948148	0.82936304493569	no
chr6:89132640-89132848	1.17795696925192	no
chr6:89175472-89175958	0.994092718067954	no
chr6:89187278-89187469	1.17795696925192	no
chr6:89202530-89202984	0.869471632978378	no
chr6:89223731-89223948	0.689178143836183	no
chr6:89339646-89339809	1.81469046614484	no
chr6:89434748-89435021	2.11408171302827	no
chr6:89490426-89490955	1.21889378833973	no
chr6:89580304-89580840	0.890883784218955	no
chr6:89692378-89692863	0.938276915663854	REnh
chr6:89693323-89693654	1.19895441968421	REnh
chr6:89716221-89716500	0.874945530216053	no
chr6:89788808-89788998	1.48632266800896	promoter
chr6:89791408-89791696	0.816435648765395	promoter
chr6:89832323-89832790	1.1353082737685	no
chr6:89949125-89949351	1.2589162111249	no
chr6:89952188-89952743	0.92340116822503	no
chr6:89991553-89991907	1.32672306180956	no
chr6:90007745-90008110	0.69715820629195	REnh
chr6:90009210-90009579	1.43152891958012	REnh
chr6:90062357-90062574	0.992937549997689	promoter
chr6:90077810-90078260	1.17795696925192	no
chr6:90078658-90079067	0.959238168595062	no
chr6:90081750-90082177	1.02973144388343	no
chr6:90085192-90085520	1.2397919807612	no
chr6:90142505-90143159	0.956670185360245	promoter
chr6:90307786-90307982	0.709118374524785	no
chr6:90319685-90320204	1.12382913608698	no
chr6:90502639-90502868	1.38755785346044	no
chr6:90602373-90602668	0.689051352960589	no
chr6:90641283-90641499	0.871994120095575	no
chr6:90650097-90650760	1.02800487981391	no
chr6:90654598-90655031	1.15898825799182	no
chr6:90680310-90680797	0.959694307908214	no
chr6:90778033-90778274	0.786753547729139	no
chr6:90796227-90796722	1.45056576846978	REnh
chr6:90807743-90807980	1.76327720242057	no
chr6:90828376-90828661	0.837069100336571	no
chr6:90888934-90889406	1.17795696925192	no
chr6:90894697-90895011	1.12329539295252	no
chr6:90914072-90914441	1.03560567387404	no
chr6:90921928-90922343	1.44909795961681	no
chr6:90928046-90928637	1.01131407351336	REnh
chr6:90932401-90932711	1.10456401166613	REnh
chr6:90949412-90949608	2.57750980400667	REnh
chr6:90984512-90984810	1.33671127777643	no
chr6:90993957-90994362	0.924632889842902	REnh
chr6:90994471-90994642	1.11935214491102	REnh
chr6:90995356-90995723	0.988269856650963	REnh
chr6:90996504-90997094	1.06640018857916	REnh
chr6:91005755-91006095	0.931979875904648	promoter
chr6:91006514-91006909	0.914056222576334	promoter
chr6:91053337-91053568	0.612885360385683	no
chr6:91078735-91079194	0.956344225398444	REnh
chr6:91102920-91103469	1.08442465501893	no
chr6:91143743-91144231	1.01705702377538	no
chr6:91186361-91186784	0.903405400391869	no
chr6:91188843-91189465	1.17795696925192	REnh
chr6:91218427-91218681	0.63636755810161	no
chr6:91284353-91284599	0.960621735072596	no
chr6:91319200-91319668	0.557119731643417	no
chr6:91401618-91401887	1.22683485179349	no
chr6:91556620-91556859	1.37346849941821	no
chr6:91569390-91569671	0.834027927134568	no
chr6:91570994-91571254	0.830713418225274	no
chr6:91650519-91651172	1.11995810321292	no
chr6:91691826-91692072	1.07119349771851	no
chr6:91791128-91791695	0.953702866168526	no
chr6:91877606-91877936	1.09197470872258	no
chr6:91986090-91986493	0.82326311163248	no
chr6:92039880-92040325	1.14870912395702	no
chr6:92194801-92195065	1.14703946349727	no
chr6:92403652-92404219	1.24327805811986	no
chr6:92832409-92832929	1.21551138910054	no
chr6:93353978-93354372	1.49068890799136	no
chr6:93486811-93487242	1.0562392571593	no
chr6:93520459-93520986	1.02330178729324	no
chr6:93726962-93727312	1.30300547978821	no
chr6:93746591-93746850	1.13882218622029	no
chr6:94133312-94133738	0.990184870008784	no
chr6:94134104-94134418	1.17795696925192	no
chr6:94157687-94157867	1.69574025243957	no
chr6:94431033-94431556	1.2811959674335	no
chr6:94762571-94762791	1.25596736456661	no
chr6:94964303-94964727	0.942642416052356	no
chr6:95033587-95033965	1.02124429041574	no
chr6:95346654-95347317	1.14614179114923	no
chr6:95879463-95880001	1.08628716619729	no
chr6:96096591-96096859	0.967069532301445	no
chr6:96134260-96134433	0.36867355526205	no
chr6:96216510-96216707	0.542544496211463	no
chr6:96267862-96268157	0.912821960095536	no
chr6:96314574-96315065	0.986828169800281	no
chr6:96371402-96371789	0.912395011610582	no
chr6:96426169-96426456	0.837864405950838	REnh
chr6:96470189-96470373	0.591908725843003	no
chr6:96537004-96537409	1.12623547773701	no
chr6:96842634-96843035	0.928800383511205	no
chr6:96916815-96917202	0.472749914489128	no
chr6:96969588-96969889	0.838412831773537	promoter
chr6:96990642-96990984	1.00541999639211	no
chr6:97074622-97075140	0.932889638616982	no
chr6:97105936-97106104	1.17795696925192	no
chr6:97208081-97208380	1.47171182442696	no
chr6:97345592-97346068	0.886331901709443	promoter
chr6:97346881-97347358	1.07298308274952	promoter
chr6:97507163-97507673	0.693865064079895	no
chr6:97516165-97516338	1.76110398373306	no
chr6:97525352-97525538	0.943925783307827	no
chr6:97634208-97634720	1.14870912395702	no
chr6:97662955-97663278	1.09685838272855	no
chr6:97841892-97842509	0.978214154296214	no
chr6:97884891-97885199	1.20466801163858	no
chr6:97888462-97888874	0.893521064936299	no
chr6:97945542-97946077	0.965654511658725	no
chr6:97949862-97950086	1.80739962457737	no
chr6:98034278-98034616	0.792738683265919	no
chr6:98153276-98153838	0.989591491587418	no
chr6:98174326-98174646	1.0192026607274	no
chr6:98373327-98373733	0.652195091371146	no
chr6:98426810-98427269	1.43275631368245	no
chr6:98487936-98488523	1.09899580738859	no
chr6:98502359-98502736	1.01659300086124	no
chr6:98962284-98962514	1.03716529962021	no
chr6:98987724-98988071	1.01256519509798	no
chr6:99034177-99034340	1.69574025243957	no
chr6:99217456-99217814	0.950210186797195	no
chr6:99287605-99288018	0.758707072044001	no
chr6:99293550-99294084	1.17172768861071	no
chr6:99567161-99567755	1.09994657393722	no
chr6:99578833-99579032	0.64030026129461	no
chr6:99599969-99600274	0.919349511677401	no
chr6:99667670-99667948	0.921414616601771	no
chr6:99689724-99690193	1.00459382118231	no
chr6:99730406-99730636	0.689178143836183	no
chr6:99778019-99778318	0.996964861300277	no
chr6:99782388-99782859	0.865027224099604	no
chr6:99797722-99798067	0.90401348803054	promoter
chr6:99873525-99874016	0.86772817796946	promoter
chr6:99906297-99906607	0.7862373120185	no
chr6:99915359-99915970	0.796633812421598	no
chr6:99968693-99969271	0.817094878015005	promoter
chr6:100016027-100016676	1.07993003699794	promoter
chr6:100184233-100184537	0.777291333451945	no
chr6:100194117-100194565	1.03669630671671	REnh
chr6:100270615-100271021	0.850046035627186	no
chr6:100315884-100316458	1.00843379592511	no
chr6:100353404-100353709	1.07628374132635	no
chr6:100449777-100450207	0.932719571073169	no
chr6:100526440-100526709	0.76799514700647	no
chr6:100555265-100555782	0.995297854917241	no
chr6:100564404-100565142	0.925312042870808	no
chr6:100574651-100574867	1.0546106897491	no
chr6:100624519-100625015	1.01498060148455	no
chr6:100676770-100677119	1.40521554852881	REnh
chr6:100705770-100706285	1.23621399048099	REnh
