coord	FC	cat	catG
chr5:159253607-159253981	0.443098797669694	REnh	none
chr5:159260149-159260426	0.894004102126562	no	none
chr5:159300638-159301872	0.66643558874272	no	none
chr5:159329154-159333357	0.853757907911554	REnh	none
chr5:159333647-159333877	1.2000218215248	no	none
chr5:159333992-159334391	0.824368516068559	no	none
chr5:159339590-159339926	0.45865736332163	no	none
chr5:159343145-159343551	0.972906917320386	promoter	none
chr5:159392570-159392907	1.01644672970854	no	none
chr5:159395414-159395701	0.538968720086396	no	none
chr5:159397224-159399012	0.695752839308348	no	none
chr5:159399470-159399917	0.688226188955517	no	none
chr5:159402199-159403058	0.668692620111422	REnh	none
chr5:159407773-159409733	0.690184070039186	REnh	none
chr5:159413918-159414741	0.831394800312045	REnh	none
chr5:159435559-159436448	0.890366491416386	promoter	no
chr5:159507861-159508148	1.04068704044217	no	no
chr5:159545646-159546504	0.653275751682748	promoter	no
chr5:159592327-159592797	0.559770393596135	REnh	none
chr5:159626356-159626708	0.776770283712142	promoter	none
chr5:159739311-159740003	0.476226753846098	promoter	down
chr5:159772264-159772695	0.673710029236038	REnh	none
chr5:159826402-159827538	0.616102443573044	promoter	no
chr5:159845590-159846135	1.14915376017321	promoter	up
chr5:159846356-159846587	0.605578887395448	promoter	none
chr5:159848869-159849111	0.742096209075689	promoter	no
chr5:161463445-161464066	1.1025323978785	no	none
chr5:162864508-162865320	1.2943668287013	promoter	no
chr5:162886255-162887493	0.630378612563464	promoter	no
chr5:162887664-162889024	0.535096958913007	promoter	up
chr5:162916102-162916342	0.680285723083998	no	up
chr5:162930061-162930560	0.683996417036424	promoter	no
chr5:162930923-162933169	0.695858389128555	promoter	no
chr5:162991404-162991635	1.32923194305609	no	none
chr5:163547055-163547438	1.25197081812761	no	none
chr5:163931256-163931518	0.773302946210916	no	none
chr5:167126244-167126982	0.529881808333838	REnh	none
chr5:167150290-167150648	1.00907763352381	no	none
chr5:167696356-167697192	0.883655033714188	REnh	none
chr5:167715277-167717058	0.98633406086957	REnh	none
chr5:167717254-167717497	0.733260533662307	promoter	none
chr5:167717680-167720002	1.11655859344059	promoter	no
chr5:167722660-167722879	1.38769184159621	no	no
chr5:167728204-167730947	0.995224169130694	REnh	no
chr5:167738181-167738403	0.940684536299859	no	no
chr5:167739998-167740509	0.967179162324632	no	no
chr5:167740886-167743587	0.963510701766868	REnh	no
chr5:167744034-167745122	1.07466945068192	REnh	no
chr5:167751832-167752484	0.791239509995427	REnh	no
chr5:167792785-167793206	1.74368141134993	no	no
chr5:167831640-167831941	1.94673598830814	no	no
chr5:167835285-167840702	1.22414429470835	REnh	no
chr5:167849425-167849827	1.20079731747551	no	no
chr5:167913275-167914258	1.10072521649322	promoter	no
chr5:168005798-168006691	0.852872887425982	promoter	no
chr5:168006855-168007261	0.769272065903053	promoter	none
chr5:168414665-168414902	0.982676027479279	no	none
chr5:168433614-168434283	0.994039218717194	no	none
chr5:168729510-168729861	0.806624995482079	no	none
chr5:169010350-169010585	1.12995826397815	promoter	none
chr5:169010733-169011221	0.727062276718718	promoter	no
chr5:169407606-169407883	0.823946606801929	no	none
chr5:169527359-169527785	0.751910256540369	no	none
chr5:169611081-169611427	0.701893553767524	no	none
chr5:169643316-169643564	0.811470719722884	no	none
chr5:169765943-169766210	1.08568842593486	no	none
chr5:169847909-169848161	1.13498064120709	no	none
chr5:169862039-169862372	1.30956016405407	no	none
chr5:169906621-169906844	0.505492402068607	no	none
chr5:170031026-170031274	1.6644395023134	no	none
chr5:170050566-170050920	0.933885559490738	no	none
chr5:170060046-170060726	0.694320832448207	REnh	none
chr5:170218404-170218662	0.934548505851122	no	none
chr5:170236600-170236918	1.02385765632344	no	none
chr5:170288830-170289717	0.882335857923211	promoter	no
chr5:170634329-170634636	1.33359079514022	no	no
chr5:170735519-170735774	0.806779264228704	promoter	none
chr5:170736080-170737185	0.64430558072005	promoter	no
chr5:170763982-170764270	0.836630758002529	REnh	none
chr5:170769395-170769702	0.699334315381191	no	none
chr5:170813985-170815827	0.824344462182878	promoter	no
chr5:170845830-170846092	0.525014068673216	promoter	none
chr5:170877536-170878201	0.625186720758031	REnh	no
chr5:170911445-170911765	0.771966121531337	no	none
chr5:170921763-170922491	0.54260180886352	REnh	none
chr5:170947542-170948525	0.429591232294708	REnh	none
chr5:171033485-171033808	0.792292175872138	no	none
chr5:171334747-171334990	0.922138099724906	no	no
chr5:171339192-171339471	1.02254268619737	no	no
chr5:171432310-171434458	1.16391789723841	promoter	no
chr5:171467210-171467528	1.04804250380828	no	none
chr5:171533953-171534243	0.81834477504943	REnh	no
chr5:171614581-171615249	0.918121327881434	promoter	no
chr5:171615597-171615951	0.809090822562855	promoter	none
chr5:171710148-171710799	0.611776052589794	promoter	no
chr5:171711192-171711422	0.812915294677441	promoter	none
chr5:171880901-171881470	0.441814997970919	promoter	down
chr5:171881638-171882862	0.53477294164191	promoter	none
chr5:171905985-171906395	0.783189734433786	no	none
chr5:172124487-172124821	0.873731900264281	REnh	none
chr5:172143834-172144133	0.767985225497046	REnh	none
chr5:172197416-172199345	0.452509421606412	promoter	no
chr5:172228496-172228721	0.530574356353839	no	none
chr5:172233932-172234527	0.843288280046014	REnh	none
chr5:172260815-172261161	0.692412699171824	promoter	none
chr5:172261325-172261888	0.779512069178989	promoter	no
chr5:172329896-172330159	0.998195133920162	no	no
chr5:172337918-172338174	0.746179798035919	no	no
chr5:172359385-172359754	0.804843708390619	no	no
chr5:172378298-172379056	0.295038676419318	no	no
chr5:172379192-172380012	0.113637826821625	no	no
chr5:172380939-172383131	0.317144565501163	no	no
chr5:172383264-172383612	0.329011264189293	no	no
chr5:172385304-172386952	0.684029947669663	promoter	no
chr5:172410768-172411809	0.875703761921389	promoter	no
chr5:172436823-172437246	0.929383613656911	no	no
chr5:172437501-172437869	0.610193276054637	no	no
chr5:172442187-172445016	0.597736498365105	REnh	no
chr5:172482781-172483132	1.53365025393821	promoter	none
chr5:172483311-172484138	0.89805751631821	promoter	up
chr5:172484305-172484812	0.879880611736936	promoter	up
chr5:172571168-172572224	0.624768745190205	promoter	down
chr5:172593321-172593602	0.887801657112337	no	none
chr5:172628617-172629174	0.598382108482302	REnh	none
chr5:172629353-172630278	0.837351668469794	no	none
chr5:172631289-172631600	1.02535565736004	no	none
chr5:172708998-172709238	0.848109263892895	no	none
chr5:172710497-172711150	0.612292073733976	REnh	none
chr5:172719202-172719916	2.35194901249388	no	none
chr5:172720856-172721411	0.949949591802006	no	none
chr5:172753472-172759638	0.596343146150878	REnh	no
chr5:172822246-172822786	0.851915872792015	no	none
chr5:172823283-172823593	1.06029387185096	no	none
chr5:172877151-172887027	1.25907543843106	REnh	none
chr5:172898408-172902615	1.13205642189378	REnh	none
chr5:172908464-172912282	1.07414106416166	no	none
chr5:172923663-172924206	2.43267263517565	no	none
chr5:172924504-172926883	1.51103698436422	REnh	none
chr5:172939140-172942302	1.29998536696619	no	none
chr5:172983610-172984004	1.46451147695543	no	none
chr5:172996549-172997230	5.32918596121459	no	none
chr5:172998924-173000777	1.6874556045737	no	none
chr5:173008687-173009054	1.54583336200604	no	none
chr5:173019074-173019468	1.04052359928683	no	none
chr5:173020804-173021148	0.873731900264282	no	none
chr5:173042766-173043889	0.965513904418848	promoter	no
chr5:173045902-173046370	0.789920686809674	no	none
chr5:173191743-173192035	1.70917276107475	REnh	none
chr5:173314854-173315181	0.682360094593802	promoter	none
chr5:173344541-173344880	1.08490577343994	REnh	no
chr5:173345016-173345439	0.614324318539394	REnh	no
chr5:173352516-173352764	0.811470719722884	no	no
chr5:173400122-173400490	0.68447589298682	no	none
chr5:173472435-173472799	0.763787841755823	no	none
chr5:173586844-173587292	0.489801770987034	REnh	none
chr5:173719436-173720166	1.29155024919516	no	none
chr5:173738956-173739338	0.935334619436851	no	none
chr5:173744321-173744601	0.966484755918664	no	none
chr5:173754333-173756926	2.23078614321082	no	none
chr5:173798910-173799225	1.49180591331297	no	none
chr5:173809148-173810136	2.30047359975116	REnh	none
chr5:173846536-173846977	0.985328010741312	no	none
chr5:173928395-173928763	1.22222895450075	no	none
chr5:173928865-173932759	1.17554859737856	no	none
chr5:173933232-173933631	1.30938769540991	no	none
chr5:173946749-173948821	1.21697526395521	REnh	none
chr5:173948924-173949411	1.95922367045005	no	none
chr5:173950635-173950951	0.810303087177945	no	none
chr5:173956938-173957249	1.84454512278015	no	none
chr5:173958345-173963280	1.39355039907165	REnh	none
chr5:173975705-173976809	1.00332523441745	no	none
chr5:173998652-173999334	1.11005307539211	REnh	none
chr5:173999455-173999741	1.74435443433545	no	none
chr5:174008456-174008813	1.18058783566209	no	none
chr5:174027086-174027343	0.873731900264281	no	none
chr5:174035707-174036623	1.12233015085995	REnh	none
chr5:174151444-174152294	0.79576653141262	promoter	up
chr5:174162608-174163344	0.885858644195777	no	none
chr5:174177921-174179034	1.05782452106551	REnh	none
chr5:174220776-174220997	1.14755101430722	no	none
chr5:174337317-174337538	1.06735669810678	no	none
chr5:174378187-174378593	0.724503565462526	no	none
chr5:174463230-174463475	1.22148589041922	no	none
chr5:174549827-174552883	0.978562955327185	no	none
chr5:174560240-174560525	0.970454988854423	no	none
chr5:174633752-174634043	0.967934800562317	no	none
chr5:174672699-174674062	1.30820823057969	REnh	none
chr5:174674289-174674687	1.53428522692456	no	none
chr5:174678977-174680746	1.32801191773271	no	none
chr5:174680924-174681174	1.58536874210849	no	none
chr5:174770562-174776034	1.18419501203332	no	none
chr5:174803787-174804347	1.12286115899544	no	none
chr5:174804487-174806747	1.15026505562502	no	none
chr5:174807187-174808480	1.19237956629794	no	none
chr5:174810482-174810711	0.52974296315236	no	none
chr5:174871393-174872054	0.988785674892421	no	none
chr5:174905449-174906608	0.981740398019788	promoter	no
chr5:174944177-174945688	0.892819434950557	no	no
chr5:174961083-174961418	0.706215188810988	no	none
chr5:175123098-175123831	0.82982577462286	REnh	none
chr5:175128087-175128308	0.943351971998487	no	none
chr5:175145877-175146120	0.926525368558196	no	none
chr5:175156860-175157251	0.969221725429777	no	none
chr5:175199867-175200510	1.15599477553321	no	none
chr5:175223913-175224211	0.438012579922514	no	none
chr5:175249150-175249731	0.664618126007481	REnh	none
chr5:175267368-175267591	0.699681720928767	no	none
chr5:175274560-175274868	1.44282930656669	no	none
chr5:175288057-175289476	0.661378400396052	REnh	none
chr5:175316704-175317012	0.590477169505288	no	none
chr5:175331618-175331837	1.50344858513944	no	none
chr5:175394971-175395319	0.818080186871652	promoter	no
chr5:175665413-175665770	0.508832266743236	promoter	no
chr5:175788190-175788879	0.60109005912867	promoter	no
chr5:175814661-175816722	0.846055500724165	promoter	no
chr5:175842975-175843958	0.952279982255253	promoter	no
chr5:175874650-175876057	1.00812498753424	promoter	no
chr5:175962915-175964848	0.804785376948648	promoter	no
chr5:175969503-175970206	0.508574413176241	promoter	no
chr5:175970325-175971066	0.493590216940597	promoter	no
chr5:176001102-176001351	0.873731900264281	no	no
chr5:176005366-176005633	0.733561007173755	no	no
chr5:176036762-176036983	0.67287399215755	promoter	no
chr5:176037225-176037676	1.0210537511519	promoter	none
chr5:176046224-176046562	0.738119410201089	REnh	none
chr5:176073763-176074220	0.850138779645084	promoter	none
chr5:176074461-176074960	0.779359417787492	promoter	no
chr5:176127368-176127612	1.09138753378207	no	none
chr5:176211405-176211715	0.895520725707281	REnh	none
chr5:176239869-176240161	1.23403371480625	no	no
chr5:176244651-176245459	0.623554748919025	REnh	no
chr5:176245700-176245954	0.786648986616679	REnh	no
chr5:176249109-176250819	0.53098354331151	REnh	no
chr5:176432849-176434037	1.04489757313749	promoter	no
chr5:176449681-176450174	1.07869073003957	promoter	no
chr5:176513851-176514637	0.53413593680787	promoter	no
chr5:176560037-176562245	0.961285908350889	promoter	no
chr5:176730632-176731572	0.815500752715617	promoter	no
chr5:176731682-176731939	0.621473346382206	promoter	no
chr5:176739022-176739288	0.468553016669668	promoter	no
chr5:176763214-176763501	1.24065343318366	no	no
chr5:176778030-176779443	1.09557337718936	promoter	no
chr5:176817140-176817899	0.75852783291507	REnh	none
chr5:176829356-176831947	0.612553786177635	promoter	none
chr5:176852592-176853281	0.799947362592421	promoter	none
chr5:176853770-176854588	0.68479762562533	promoter	no
chr5:176873157-176875351	0.581420504254429	promoter	down
chr5:176881325-176883670	0.729929966425463	REnh	no
chr5:176899460-176900951	0.732687668275995	promoter	no
chr5:176918514-176918808	0.782907378407288	REnh	no
chr5:176921619-176922034	0.679838552078033	REnh	no
chr5:176923458-176924652	0.878639128010781	promoter	no
chr5:176927995-176928296	0.784757165003153	no	none
chr5:176943542-176944576	0.942563561535717	promoter	no
chr5:176980956-176981418	0.772576253345117	promoter	up
chr5:177019101-177019934	1.0652071725252	promoter	no
chr5:177026944-177027793	0.729342509249225	promoter	no
chr5:177031164-177031463	0.628378168520802	REnh	no
chr5:177099014-177099247	0.540637627436256	no	no
chr5:177489026-177489297	0.920833350413299	no	none
chr5:177503105-177503402	1.02761814492922	REnh	none
chr5:177540149-177541130	0.695678820152201	promoter	down
chr5:177557474-177558478	0.87001547363619	promoter	no
chr5:177572996-177573348	0.795603861492513	no	no
chr5:177580310-177580908	0.996871565900503	promoter	no
chr5:177591187-177591469	0.774669326538172	REnh	none
chr5:177630898-177632396	0.767228551829043	promoter	no
chr5:177658495-177660288	0.803408281033567	promoter	no
chr5:178053313-178054548	0.927488202631673	promoter	no
chr5:178157115-178157845	0.974960795298521	promoter	no
chr5:178259514-178259767	1.58216317074883	no	none
chr5:178286679-178287553	0.799501803790055	promoter	no
chr5:178594096-178594515	0.798317309612617	no	no
chr5:178920990-178921363	0.702747183969901	no	none
chr5:178976784-178978665	0.807348987313037	promoter	no
chr5:178985959-178986616	0.793121063745793	promoter	no
chr5:178986835-178987065	1.11576289756741	promoter	no
chr5:179049964-179052019	0.596128569473015	promoter	no
chr5:179104644-179106180	0.661072735845077	promoter	none
chr5:179124570-179127066	0.78169406542677	promoter	no
chr5:179159007-179159442	0.659231433750955	promoter	none
chr5:179159746-179160854	0.965489042649095	promoter	no
chr5:179222329-179223839	0.628186635553008	promoter	no
chr5:179228943-179229161	1.1522121872011	promoter	no
chr5:179232344-179235591	0.649027542807998	promoter	no
chr5:179245109-179248795	0.799561787786916	promoter	no
chr5:179285537-179286471	0.67153889527944	promoter	no
chr5:179333950-179334526	0.665464364446462	promoter	no
chr5:179334650-179334931	1.11908563200776	promoter	no
chr5:179498241-179499433	0.623268510993374	promoter	no
chr5:179517405-179517753	0.484368308346152	REnh	none
chr5:179719177-179719866	0.560245313803494	promoter	none
chr5:179720533-179720820	0.904880987617732	promoter	none
chr5:179742706-179743029	0.849528800533969	no	no
chr5:179760921-179761319	0.340771591415459	no	no
chr5:179779817-179780062	0.422357486843619	promoter	no
chr5:179921284-179922172	0.967120408937609	promoter	no
chr5:180229249-180229900	0.73362477193804	promoter	no
chr5:180236448-180238323	0.788926118161778	promoter	no
chr5:180257818-180258975	0.975347690578266	promoter	up
chr5:180287502-180289105	0.96410440981043	promoter	no
chr5:180296003-180296332	0.926605237647899	no	none
chr5:180454969-180455202	0.468793764669427	REnh	none
chr5:180480062-180480406	0.65571818234805	no	none
chr5:180586322-180586617	0.873731900264281	REnh	none
chr5:180587216-180587703	0.837874229938798	REnh	none
chr5:180588192-180588724	0.655500990855071	REnh	none
chr5:180594888-180595211	0.532578446798835	REnh	none
chr5:180600760-180601192	0.514488240831097	REnh	none
chr5:180614765-180615036	0.619423239064699	REnh	none
chr5:180618328-180619471	0.830058953047073	promoter	no
chr5:180630830-180632544	0.555020396293375	promoter	no
chr5:180633733-180634168	0.774019272559371	promoter	none
chr5:180645311-180645595	0.946391517749877	REnh	none
chr5:180648812-180651370	1.00783171508654	promoter	no
chr5:180669806-180672157	0.769760721309795	promoter	no
chr5:180672408-180674583	0.955109349491337	promoter	up
chr5:180687725-180689272	0.876538019203145	promoter	no
chr6:188802-189025	0.590477169505288	no	none
chr6:291549-293057	0.611109436104691	promoter	no
chr6:692674-693226	0.929472372370456	promoter	no
chr6:722010-722331	1.10202289558274	no	none
chr6:797564-797881	0.709353974020639	no	none
chr6:817773-818024	0.419845198828291	no	none
chr6:913133-913714	0.653799385323616	no	none
chr6:1038566-1038799	0.14180988957169	no	none
chr6:1039057-1040234	0.406658484666874	no	none
chr6:1053991-1054391	0.378419031633736	no	none
chr6:1054492-1056655	0.469776996833013	REnh	none
chr6:1110378-1110676	0.976222445749828	no	none
chr6:1198860-1203355	1.16371373800129	REnh	none
chr6:1311633-1312437	0.719694934497807	promoter	none
chr6:1334809-1335131	0.923517193726634	no	none
chr6:1335418-1336883	0.774218016407302	REnh	none
chr6:1381978-1382376	1.30950840912427	REnh	none
chr6:1397258-1397559	1.1004487606123	REnh	none
chr6:1486015-1486557	0.411090198157627	REnh	none
chr6:1524252-1524717	0.72334775219814	REnh	none
chr6:1596566-1596860	0.942529687686666	no	none
chr6:1604503-1604976	0.84623443684133	REnh	none
chr6:1609264-1609957	0.474386832840627	promoter	none
chr6:1610068-1611754	0.51449546703819	promoter	no
chr6:1611904-1612358	0.522300206676706	promoter	no
chr6:1724755-1725468	0.531427531894338	REnh	no
chr6:2133266-2133555	0.760260224905284	no	no
chr6:2134014-2134235	0.931594940016883	no	no
chr6:2157471-2157761	0.728714157481828	no	no
chr6:2157957-2158224	0.666686426268006	no	no
chr6:2158769-2159129	0.804934112841897	no	no
chr6:2160831-2161132	0.391007093488435	no	no
chr6:2161250-2161478	0.6023865896232	no	no
chr6:2161609-2162166	0.719845655599339	no	no
chr6:2162319-2163315	0.527862533524415	no	no
chr6:2196351-2196629	0.661775374593701	no	no
chr6:2209501-2209764	0.769301792662973	no	no
chr6:2245108-2246745	0.548069933491802	promoter	no
chr6:2354104-2354553	1.0784286463188	no	no
chr6:2432137-2435353	0.914050234442983	REnh	none
chr6:2448993-2449376	0.704894818087609	no	none
chr6:2630468-2632991	0.75986293057413	REnh	no
chr6:2633617-2635196	0.880451622627398	promoter	no
chr6:2738684-2738967	0.69027113380459	no	none
chr6:2764916-2767094	0.941248942083088	promoter	no
chr6:2788058-2796340	1.10472213878731	REnh	none
chr6:2797001-2801741	1.28578389745914	no	none
chr6:2802218-2802718	1.30981912321259	no	none
chr6:2802858-2803210	1.2960796466156	no	none
chr6:2805817-2806434	1.46810734262094	no	none
chr6:2806742-2811815	1.17551178049115	REnh	none
chr6:2812090-2812663	1.25944847811608	no	none
chr6:2837534-2839216	1.05569045579073	no	down
chr6:2839371-2845387	1.10869803501822	REnh	down
chr6:2845793-2860837	0.999418049772349	REnh	no
chr6:2861512-2861916	0.821412624799354	no	no
chr6:2865830-2867334	0.900299194837122	no	no
chr6:2872825-2874042	1.38365399693928	no	no
chr6:2874498-2879405	1.1046517057509	promoter	no
chr6:2886280-2886836	0.548198405381911	no	none
chr6:2887788-2888031	0.386391398124842	no	no
chr6:2888375-2888661	0.706350310175339	no	no
chr6:2902069-2903864	0.912329682419644	promoter	no
chr6:2910123-2910387	1.44282930656669	no	none
chr6:2910955-2911756	1.35073600027541	no	none
chr6:2911885-2912521	0.756937693354352	REnh	none
chr6:2916487-2917764	0.271838665751338	no	none
chr6:2932107-2932956	0.809518384811248	REnh	none
chr6:2938850-2939244	0.827008269234106	no	none
chr6:2952746-2953487	0.72535705017134	REnh	no
chr6:2960654-2961278	0.58600460050656	no	no
chr6:2970585-2972953	0.672003395268065	promoter	no
chr6:2976054-2978307	0.6902340859923	REnh	none
chr6:2978523-2978771	0.783656446628789	no	none
chr6:2978964-2991067	0.66379469847655	REnh	no
chr6:2998886-2999865	0.630516778301217	promoter	none
chr6:3000038-3001191	0.60743141252753	promoter	no
chr6:3002137-3002366	0.873731900264281	no	no
chr6:3023515-3024861	0.712477166287484	promoter	up
chr6:3053743-3054572	0.839037053132675	REnh	none
chr6:3055844-3056083	1.67930031894766	no	none
chr6:3064087-3064689	0.555607669008023	REnh	none
chr6:3068435-3069559	0.776878225538759	REnh	none
chr6:3118532-3119566	0.634435248360336	promoter	down
chr6:3126643-3126975	0.926605237647899	no	down
chr6:3157144-3158613	0.704594874729172	promoter	no
chr6:3162605-3163481	0.728196545074514	REnh	none
chr6:3209651-3210156	0.711500512947306	REnh	none
chr6:3251710-3252001	0.94188571463747	no	none
chr6:3259030-3260326	0.647725299755634	promoter	no
chr6:3279836-3280182	0.83737689747936	no	no
chr6:3382327-3383285	0.419919802165148	REnh	no
chr6:3386190-3387189	0.451230981374397	REnh	no
chr6:3390766-3391455	0.510549975294316	no	no
chr6:3411150-3411402	1.12599045414636	no	no
chr6:3457143-3457698	0.710686430401572	promoter	none
chr6:3511625-3511926	0.856292141775972	no	none
chr6:3732712-3733102	0.841411361413568	no	down
chr6:3742658-3743000	0.885684457039443	REnh	down
chr6:3748553-3748807	0.776830025928132	REnh	down
chr6:3750638-3752520	0.708757104281193	promoter	down
chr6:3825770-3826020	0.662558027088624	REnh	none
chr6:3826121-3826794	0.683955206027904	REnh	none
chr6:3835220-3835481	0.645440904945823	no	none
chr6:3885936-3886211	0.81561226166577	no	none
chr6:3887687-3887922	0.562795280953149	no	none
chr6:3933305-3933689	0.782285174261359	REnh	none
chr6:3978520-3978851	1.04505188070826	no	none
chr6:4018122-4019294	0.75979783014017	REnh	none
chr6:4020624-4022487	0.867503193080077	promoter	no
chr6:4135279-4135818	1.03101937105893	promoter	no
chr6:4136100-4136535	0.836865575358615	promoter	no
chr6:4313306-4313828	1.05854005778199	REnh	none
chr6:4352184-4352799	1.19668974551681	REnh	none
chr6:4355675-4355925	1.50127414907288	no	none
chr6:4357302-4358240	1.50699498174868	no	none
chr6:4358456-4359922	1.20352613958872	REnh	none
chr6:4383998-4384894	2.73423918115049	no	none
chr6:4467106-4467328	1.1835659074502	no	none
chr6:4647806-4648164	0.811433725557381	REnh	none
chr6:4775526-4775807	0.544021749221156	promoter	no
chr6:4776020-4776364	0.758075451372499	promoter	no
chr6:4776498-4777602	0.78111014405252	promoter	no
chr6:5003629-5004473	0.71827986149408	promoter	down
chr6:5030843-5031692	0.917387312839941	REnh	none
chr6:5032881-5033518	1.03880945227103	no	none
chr6:5143948-5144243	0.873731900264282	no	no
chr6:5215059-5215319	1.17398341238259	no	no
chr6:5260545-5262371	0.820102741469187	promoter	no
chr6:5303502-5303801	0.809249841204187	no	no
chr6:5379914-5380180	1.49560513888655	no	no
chr6:5471219-5471524	0.873731900264281	no	no
chr6:5892470-5892754	1.03493704791452	REnh	none
chr6:6547354-6547619	0.873731900264282	no	none
chr6:6658056-6658280	0.975922765792267	no	none
chr6:6724816-6725233	0.813969116388476	REnh	none
chr6:6749952-6750687	1.0992743661013	REnh	none
chr6:6750960-6752594	1.15923775907241	REnh	none
chr6:6759385-6759813	0.696709518155744	REnh	none
chr6:6781202-6781645	0.685951340156914	REnh	none
chr6:6788754-6789582	1.03247198812456	REnh	none
chr6:6789710-6793566	0.985815958924248	REnh	none
chr6:6800135-6806107	0.813804437036962	REnh	none
chr6:6806872-6807403	0.821160787131653	REnh	none
chr6:6809368-6814065	0.736144063768022	REnh	none
chr6:6816053-6816396	0.920833350413299	no	none
chr6:6818429-6819297	0.693115486772957	no	none
chr6:6819454-6822131	0.639839605730755	REnh	none
chr6:6823754-6827711	0.736514483654265	REnh	none
chr6:6856770-6858031	0.216761043244313	no	none
chr6:6970025-6970559	0.576206849095968	REnh	none
chr6:7107056-7108995	0.83807976793056	promoter	no
chr6:7109274-7109553	0.575020139490168	promoter	no
chr6:7140932-7141387	0.805088541096493	REnh	no
chr6:7239064-7239430	1.07974358271217	REnh	no
chr6:7261717-7261938	0.873731900264281	REnh	none
chr6:7312559-7314234	0.86066605257821	promoter	down
chr6:7347289-7348674	0.613236595029403	REnh	no
chr6:7389324-7390495	0.726462381171018	promoter	down
chr6:7468778-7469786	0.600523274185322	REnh	none
chr6:7505183-7506701	0.605161623538404	REnh	none
chr6:7541260-7543702	0.562468005748628	promoter	no
chr6:7590397-7590941	0.895561554237155	promoter	no
chr6:7615678-7616033	0.590477169505287	no	none
chr6:7670098-7674243	0.385880308754593	no	none
chr6:7691008-7693911	0.455049128213205	REnh	none
chr6:7697961-7698899	0.404759369156286	no	none
chr6:7723277-7723593	0.600283764563091	REnh	none
chr6:7909607-7910962	0.554999359924677	promoter	no
chr6:7911159-7911381	0.926525368558196	promoter	no
chr6:7992227-7992525	1.28056937045386	no	no
chr6:8063868-8065397	1.09209488719352	promoter	no
chr6:8082498-8084365	0.892235328901814	REnh	no
chr6:8084845-8085766	1.01585715127551	promoter	no
chr6:8101919-8102866	0.636966875988509	promoter	no
chr6:8102997-8103250	0.540730631561016	promoter	none
chr6:8108455-8108683	1.34503956430725	REnh	none
chr6:8219626-8219899	0.914276303988842	no	none
chr6:8435011-8436515	0.917159599378928	promoter	no
chr6:8708306-8708540	1.7426365524608	no	no
chr6:8888808-8889030	0.965222151600855	no	none
chr6:8939746-8941125	0.844497875997806	no	none
chr6:8958259-8959616	0.860500220805458	REnh	none
chr6:8959781-8960343	1.06326159663397	no	none
chr6:8983439-8983710	0.659823902082819	no	none
chr6:9204441-9204690	0.645006271922846	no	none
chr6:9251017-9251406	1.03447101463616	no	none
chr6:9404365-9405613	1.88624838808303	REnh	none
chr6:9405822-9406456	1.50240830427235	REnh	none
chr6:9413223-9413556	0.951224751728963	no	none
chr6:9481382-9483195	0.838202307573087	REnh	none
chr6:9516417-9517178	0.419498190646765	REnh	none
chr6:9520633-9520905	0.694373445664576	REnh	none
chr6:9540828-9541056	0.840255582246493	no	none
chr6:9766099-9767238	0.763055093756491	REnh	none
chr6:10256436-10256657	1.34240035251332	no	none
chr6:10347902-10348178	2.89003628548955	no	none
chr6:10355101-10356355	1.09407166172763	no	none
chr6:10383781-10384082	0.993832505111605	REnh	none
chr6:10402902-10404524	1.67207973654524	REnh	up
chr6:10404665-10406092	0.943676130149839	REnh	up
chr6:10411336-10415614	1.06800749569503	promoter	up
chr6:10429891-10430178	0.742096209075689	REnh	no
chr6:10434304-10435844	0.56447634630065	promoter	no
chr6:10441058-10442668	0.517898217662924	REnh	none
chr6:10450804-10453666	0.526156795906748	REnh	none
chr6:10462860-10463081	0.331041278982119	no	none
chr6:10463182-10465138	0.266324696872	no	none
chr6:10465766-10466203	0.629725139717866	no	none
chr6:10694073-10695894	0.724242927843374	promoter	no
chr6:10718690-10719669	2.98960687241425	no	none
chr6:10722745-10723970	0.655360265545042	promoter	no
chr6:10734690-10735408	0.676596580301349	REnh	none
chr6:10747423-10748623	0.701421630916004	promoter	no
chr6:10759208-10759971	0.866964031168509	REnh	no
chr6:10801493-10801813	0.91594117080845	no	no
chr6:10886772-10887806	0.610332963922767	promoter	no
chr6:10954846-10955076	1.3091464685023	no	no
chr6:11094013-11094985	0.669571265845107	promoter	no
chr6:11144663-11144926	0.85391938551906	no	none
chr6:11172777-11173042	0.648615790695384	no	none
chr6:11277716-11277939	0.295101502738267	no	no
chr6:11344819-11345439	0.601753098625595	REnh	no
chr6:11496443-11496773	0.722486697821729	no	none
chr6:11655840-11656167	0.944080684504562	no	none
chr6:11770951-11771586	0.741809545985121	REnh	none
chr6:12008627-12009925	0.751095312440927	REnh	none
chr6:12010690-12013551	0.821117258170836	promoter	no
chr6:12151098-12151426	0.749167270898702	no	no
chr6:12234255-12234651	0.974160854317647	no	none
chr6:12287680-12289107	0.447033375907822	REnh	none
chr6:12289244-12290174	0.503244875417236	promoter	none
chr6:12290309-12290924	0.572704544445407	promoter	down
chr6:12292654-12292929	0.762001478235601	no	down
chr6:12296078-12297090	0.334470477617701	no	down
chr6:12311376-12311725	0.452130816942082	no	none
chr6:12313573-12315707	0.4100660648449	REnh	none
chr6:12322969-12323712	0.40675845145918	no	none
chr6:12323828-12325842	0.468980402914167	REnh	none
