gid	dmso	jq1	chr	start	end	gname	else	dir	len	type	type2	LFC
200634	0.192982456140351	0.274336283185841	chr2	27665232	27669348	KRTCAP3	0	+	4117	yes	down	0.507475743499132
200728	0.857142857142857	1.7	chr2	62727355	62733604	TMEM17	0	-	6250	no	no	0.987927167699425
200734	0.00419111483654652	0.00935162094763092	chr2	65537984	65659656	SPRED2	0	-	121673	no	no	1.15788240196146
200765	0.659090909090909	1.53684210526316	chr2	233412778	233415226	TIGD1	0	-	2449	no	no	1.22141957405879
200844	0.0826446280991736	0.40650406504065	chr3	58727736	59035715	C3orf67	0	-	307980	no	no	2.29827682682272
200845	0.156862745098039	0.463636363636364	chr3	58477822	58488087	KCTD6	0	+	10266	no	no	1.56349097041833
200879	0.00645161290322581	0.0588235294117647	chr3	185225569	185270369	LIPH	0	-	44801	yes	down	3.1886615640239
200894	0.0432692307692308	0.0881578947368421	chr3	93698982	93774522	ARL13B	0	+	75541	yes	up	1.0267482988256
200895	0.333333333333333	1.79310344827586	chr3	93776765	93782067	DHFRL1	0	-	5303	no	no	2.42742122373468
200916	0.0474604496253122	0.118990794408456	chr3	170582664	170588045	RPL22L1	0	-	5382	no	no	1.32605229199359
200933	0.0689655172413793	0.270909090909091	chr3	196295724	196315930	FBXO45	0	+	20207	no	no	1.97386170717771
200942	0.3125	0.634146341463415	chr3	49209017	49213919	KLHDC8B	0	+	4903	no	no	1.02095961863565
201134	0.002002002002002	0.0134194831013916	chr17	63631657	64188212	CEP112	0	-	556556	no	no	2.74481378015036
201158	0.0212765957446809	0.0734501347708895	chr17	15405577	15466945	TVP23C	0	-	61369	no	no	1.78749779983376
201161	0.0386819484240688	0.147266313932981	chr17	16245847	16256812	CENPV	0	-	10966	no	no	1.92869509157801
201163	0.0474576271186441	0.174731182795699	chr17	17115526	17140502	FLCN	0	-	24977	no	no	1.88042522411202
201164	0.252032520325203	0.39041095890411	chr17	17104308	17109646	PLD6	0	-	5339	yes	down	0.631383650237089
201229	0.186440677966102	0.622754491017964	chr17	26205339	26220409	LYRM9	0	-	15071	yes	up	1.73994685639158
201232	0.375	1.46428571428571	chr17	6939393	6943440	SLC16A13	0	+	4048	yes	down	1.96523458183932
201254	0.111607142857143	0.567493112947658	chr17	79976578	79980785	STRA13	0	-	4208	no	no	2.34617352147035
201255	0.041958041958042	0.147465437788018	chr17	79981279	79989027	LRRC45	0	+	7749	no	no	1.81335760361275
201266	0.00308959835221421	0.0199802176063304	chr17	70642084	71088853	SLC39A11	0	-	446770	no	no	2.69308109065945
201283	0.178294573643411	0.724683544303797	chr17	62962667	62971703	AMZ2P1	0	-	9037	no	no	2.02308833928608
201292	0.0634715025906736	0.176304654442877	chr17	73885040	73893084	TRIM65	0	-	8045	no	no	1.47388966057544
201294	0.0413223140495868	0.537313432835821	chr17	73823307	73840798	UNC13D	0	-	17492	yes	down	3.70077095337177
201299	0.1	0.545454545454545	chr17	34245084	34257780	RDM1	0	-	12697	no	no	2.44745897697122
201456	0.214285714285714	0.75	chr18	71740587	71815100	FBXO15	0	-	74514	no	no	1.8073549220576
201475	0.0168224299065421	0.112269446672013	chr18	8609442	8639380	RAB12	0	+	29939	no	no	2.73850734696149
201501	0.125	0.339805825242718	chr18	45553638	45663680	ZBTB7C	0	-	110043	no	no	1.44278248976175
201514	0.150442477876106	0.443438914027149	chr19	58920062	58929692	ZNF584	0	+	9631	no	no	1.55952340588862
201562	0.0113475177304965	0.114349775784753	chr3	123213362	123303924	PTPLB	0	-	90563	no	no	3.33300488933735
201595	0.0131147540983607	0.0260960334029228	chr3	31573992	31679114	STT3B	0	+	105123	no	no	0.992639776488793
201626	0.296875	1.25454545454545	chr3	57541980	57547768	PDE12	0	+	5789	no	no	2.07923722980992
201627	0.0728643216080402	0.126500461680517	chr3	57611180	57678816	DENND6A	0	-	67637	no	no	0.795858180768277
201651	0.0291777188328912	0.0144717800289436	chr3	151488243	151502682	AADACP1	0	+	14440	yes	down	-1.01162471086953
201725	0.0789473684210526	0.140845070422535	chr4	159587826	159593407	C4orf46	0	-	5582	no	no	0.83514598810511
201780	0.292682926829268	0.900826446280992	chr4	48485359	48491541	SLC10A4	0	+	6183	no	no	1.62191059139926
201798	0.545454545454545	4	chr4	153690505	153700916	TIGD4	0	-	10412	no	no	2.87446911791614
201895	0.0491803278688525	0.155313351498638	chr4	39552545	39640481	SMIM14	0	-	87937	yes	up	1.65902859816326
201931	0.0612244897959184	0.238095238095238	chr4	165997229	166034024	TMEM192	0	-	36796	no	no	1.95935801550265
201965	0.149425287356322	0.967105263157895	chr4	184560788	184580331	RWDD4	0	-	19544	no	no	2.69424860910041
201973	0.036036036036036	0.149659863945578	chr4	185570766	185616112	PRIMPOL	0	+	45347	no	no	2.05417514015104
202018	0.0121951219512195	0.0906432748538012	chr4	16162127	16228161	TAPT1	0	-	66035	no	no	2.89389580011906
202020	0.123711340206186	0.396648044692737	chr4	16228285	16259810	TAPT1-AS1	0	+	31526	no	no	1.6808816837064
202051	0.0967741935483871	0.411764705882353	chr5	138732455	138739776	SPATA24	0	-	7322	no	no	2.08912589047298
202052	0.0471698113207547	0.0875576036866359	chr5	138745891	138775214	DNAJC18	0	-	29324	no	no	0.892368640674943
202181	0.0128205128205128	0.0328849028400598	chr5	177045500	177099278	LOC202181	0	-	53779	no	no	1.35897143685808
202500	0.0294985250737463	0.0323054331864905	chr6	44247896	44265458	TCTE1	0	-	17563	no	no	0.131133998874208
202781	0.933333333333333	1.32432432432432	chr7	154795142	154797413	PAXIP1-AS1	0	+	2272	no	no	0.504792152037173
202915	0.0225479143179256	0.0620689655172414	chr7	1581870	1596066	TMEM184A	0	-	14197	yes	down	1.46087811084108
203054	0.0772058823529412	0.326327433628319	chr8	145597703	145618453	ADCK5	0	+	20751	yes	up	2.07953760030559
203062	0.0065359477124183	0.0140597539543058	chr8	143293440	143484610	TSNARE1	0	-	191171	yes	down	1.10510300038607
203069	0.0703125	0.26031746031746	chr8	23145611	23153792	R3HCC1	0	+	8182	no	no	1.88841898478849
203111	0.027027027027027	0.0842490842490843	chr8	99076749	99105838	ERICH5	0	+	29090	no	no	1.64025818076611
203190	1	0.833333333333333	chr8	22004342	22014344	LGI3	0	-	10003	no	no	-0.263034405833794
203197	0.0512820512820513	0.144927536231884	chr9	117373705	117408703	C9orf91	0	+	34999	yes	down	1.49880585697144
203228	0.0408163265306122	0.465408805031447	chr9	27546542	27573864	C9orf72	0	-	27323	no	no	3.5112802544598
203238	0.0158730158730159	0.0318627450980392	chr9	15553096	15971897	CCDC171	0	+	418802	no	no	1.00529429966951
203245	0.166666666666667	0.5625	chr9	130823511	130829599	NAIF1	0	-	6089	yes	down	1.75488750216347
203259	0.0372492836676218	0.131370328425821	chr9	34398181	34458568	FAM219A	0	-	60388	yes	up	1.81835487554767
203260	0.303030303030303	1.28409090909091	chr9	35658286	35661500	CCDC107	0	+	3215	no	no	2.08321336824898
203286	0.0231053604436229	0.0505910165484634	chr9	101494290	101558794	ANKS6	0	-	64505	no	no	1.13065363244593
203328	0.111111111111111	0.390804597701149	chr9	95820969	95847418	SUSD3	0	+	26450	no	no	1.81444434684392
203427	0.0188235294117647	0.0616929698708752	chrX	118533257	118588437	SLC25A43	0	+	55181	yes	down	1.71256893985874
203522	0.238095238095238	0.611111111111111	chrX	134654554	134716460	DDX26B	0	+	61907	no	no	1.35989594508638
203523	0.121951219512195	0.24031007751938	chrX	134478695	134497338	ZNF449	0	+	18644	no	no	0.978592964694343
203547	0.0740740740740741	0.320819112627986	chrX	150565656	150577836	VMA21	0	+	12181	no	no	2.11471949941886
203859	0.0229885057471264	0.0357142857142857	chr11	22214721	22304913	ANO5	0	+	90193	no	no	0.635588573791124
204010	0.0048780487804878	0.00572207084468665	chr12	66151799	66220754	RPSAP52	0	-	68956	no	no	0.230233174553631
204851	0.0153374233128834	0.11381074168798	chr1	114471995	114520491	HIPK1	0	+	48497	no	no	2.89150869300276
205327	0.0909090909090909	0.165730337078652	chr2	200775978	200792996	C2orf69	0	+	17019	no	no	0.866341237032741
205428	0.2125	1.91743119266055	chr3	143690639	143711210	C3orf58	0	+	20572	yes	up	3.17364006094098
205564	0.0319829424307036	0.0782312925170068	chr3	196594726	196661584	SENP5	0	+	66859	no	no	1.29044312812751
205717	0.00993377483443709	0.0930735930735931	chr3	113367232	113415493	KIAA2018	0	-	48262	no	no	3.22795795188996
205860	0.0105263157894737	0.0588235294117647	chr4	189012426	189026408	TRIML2	0	-	13983	yes	down	2.48239276708061
206358	0.025974025974026	0.134490238611714	chr5	150827162	150871940	SLC36A1	0	+	44779	yes	up	2.37235991065244
219333	0.010989010989011	0.0625137091467427	chr13	27640286	27746033	USP12	0	-	105748	no	no	2.50811105538603
219347	0.125	0.25	chr10	81805988	81838949	TMEM254-AS1	0	-	32962	no	no	1
219402	0.136986301369863	0.186746987951807	chr13	28009775	28024739	MTIF3	0	-	14965	no	no	0.447053343032605
219541	0.161290322580645	0.212669683257919	chr11	57471186	57479673	MED19	0	-	8488	yes	up	0.398954507785719
219621	0.2	0.230769230769231	chr10	63422718	63526091	C10orf107	0	+	103374	no	no	0.206450877467426
219654	0.0521327014218009	0.233057851239669	chr10	81142082	81205383	ZCCHC24	0	-	63302	yes	up	2.16042759030672
219670	0.0769230769230769	0.0712530712530713	chr10	25270907	25351208	ENKUR	0	-	80302	no	no	-0.110464270997583
219681	0.00649350649350649	0.0336700336700337	chr10	23216952	23327452	ARMC3	0	+	110501	no	no	2.3743955147815
219699	0.0401002506265664	0.193969849246231	chr10	72972291	73062635	UNC5B	0	+	90345	yes	up	2.27414925805942
219736	0.0954545454545455	0.327956989247312	chr10	70587293	70655209	STOX1	0	+	67917	no	no	1.78062081720075
219738	0.378378378378378	1.10344827586207	chr10	71390002	71393355	C10orf35	0	+	3354	no	no	1.54411744844377
219743	0.174672489082969	0.359223300970874	chr10	71897736	71906496	TYSND1	0	-	8761	yes	down	1.04022853165531
219749	0.465116279069767	1.25274725274725	chr10	38238794	38265453	ZNF25	0	-	26660	no	no	1.42943203378078
219790	0.00649350649350649	0.00789473684210526	chr10	63952844	64028622	RTKN2	0	-	75779	no	no	0.28189343308511
219833	0.125	0.25	chr11	128769459	128776126	C11orf45	0	-	6668	no	no	1
219855	0.0571428571428571	0.426470588235294	chr11	124933012	124960412	SLC37A2	0	+	27401	no	no	2.8998011708222
219899	0.0161290322580645	0.0970625798212005	chr11	120894802	120960354	TBCEL	0	+	65553	no	no	2.58925532653942
219902	0.0914285714285714	0.143695014662757	chr11	120195837	120204388	TMEM136	0	+	8552	no	no	0.652293026923365
219927	0.0324909747292419	0.156156156156156	chr11	68658745	68671303	MRPL21	0	-	12559	no	no	2.26487851567671
219931	0.0321592649310873	0.103161397670549	chr11	68816349	68858072	TPCN2	0	+	41724	no	no	1.68159688844336
219988	0.036144578313253	0.0967336683417085	chr11	59404191	59436511	PATL1	0	-	32321	no	no	1.42023885077702
220001	0.0383386581469649	0.0260180995475113	chr11	61025757	61062788	VWCE	0	-	37032	yes	up	-0.559284257122956
220002	0.15748031496063	1.436	chr11	61116219	61129755	CYB561A3	0	-	13537	no	no	3.18881234104577
220042	0.0638297872340425	0.09375	chr11	82612736	82645699	DDIAS	0	+	32964	no	no	0.554588851677638
220047	0.5	0.157894736842105	chr11	85566143	85631063	CCDC83	0	+	64921	no	no	-1.66296501272243
220064	0.0239852398523985	0.0836501901140684	chr11	69480331	69490165	ORAOV1	0	-	9835	no	no	1.80222195255777
220074	0.0315789473684211	0.033175355450237	chr11	71791376	71821828	LRTOMT	0	+	30453	yes	down	0.0711488409602108
220108	0.0170068027210884	0.225806451612903	chr13	51796469	51858377	FAM124A	0	+	61909	no	no	3.73090286161973
220134	0.0645161290322581	0.152542372881356	chr18	47901391	47920538	SKA1	0	+	19148	no	no	1.24147826246735
220136	0.0445544554455446	0.0426065162907268	chr18	47753562	47792865	CCDC11	0	-	39304	no	no	-0.0644956136625241
220213	0.8	2.6	chr10	23728197	23731310	OTUD1	0	+	3114	yes	up	1.70043971814109
220323	0.0272727272727273	0.134171907756813	chr11	120081746	120100650	OAF	0	+	18905	no	no	2.29855175679799
220359	3.375	4.61538461538461	chr11	65122281	65125082	TIGD3	0	+	2802	no	no	0.451563375303958
220729	0.0242914979757085	0.0325865580448065	chr3	197340897	197354752	LOC220729	0	-	13856	no	no	0.423825516548828
220832	0.75	2	chr7	152133979	152140100	FABP5P3	0	+	6122	no	no	1.41503749927884
220869	0.0666666666666667	0.178157749586321	chr9	70432003	70490211	CBWD5	0	-	58209	no	no	1.41811774055829
220906	0.0434782608695652	0.120921305182342	chr10	28808845	28821283	WAC-AS1	0	-	12439	no	no	1.47570231727842
220929	0.0340136054421769	0.076056338028169	chr10	31133564	31320866	ZNF438	0	-	187303	no	no	1.16095653772043
220930	1.28571428571429	1.66666666666667	chr10	31605456	31608024	ZEB1-AS1	0	-	2569	no	no	0.374395514781498
220963	0.0234741784037559	0.208	chr10	61410521	61469649	SLC16A9	0	-	59129	yes	down	3.14743695881748
220972	0.0454545454545455	0.0887918486171761	chr10	45950032	46090354	MARCH8	0	-	140323	no	no	0.966002667382083
220979	3	4.6	chr10	45493145	45496470	C10orf25	0	-	3326	no	no	0.616671360448494
220980	0.0306122448979592	0.110169491525424	chr10	45306471	45455137	TMEM72-AS1	0	-	148667	no	no	1.8475440121733
220988	0.0257163850110213	0.0376876397317151	chr2	178077421	178088685	HNRNPA3	0	+	11265	yes	down	0.551403590782199
220992	0.24	0.763440860215054	chr10	44101854	44113352	ZNF485	0	+	11499	no	no	1.66948199745022
221035	0.0102511532547412	0.0546490546490546	chr10	65281122	65384883	REEP3	0	+	103762	no	no	2.41441031748699
221037	0.00414847161572052	0.0232065156755551	chr10	64926980	65225761	JMJD1C	0	-	298782	no	no	2.48387810637116
221060	1.41666666666667	2.08823529411765	chr10	15137383	15139318	C10orf111	0	-	1936	no	no	0.559783937725159
221061	0.00536992840095465	0.0314591700133869	chr10	15253643	15413058	FAM171A1	0	-	159416	yes	down	2.55050585114544
221078	0.0274509803921569	0.0566448801742919	chr10	18834135	18940566	NSUN6	0	-	106432	no	no	1.04508788952854
221079	0.104838709677419	0.205278592375367	chr10	18948312	18966940	ARL5B	0	+	18629	no	no	0.969411680166577
221092	0.0606060606060606	0.162748643761302	chr11	62480096	62494857	HNRNPUL2	0	-	14762	no	no	1.42511154545342
221120	0.0219298245614035	0.176470588235294	chr11	43902356	43941825	ALKBH3	0	+	39470	no	no	3.0084615787482
221143	0.0845588235294118	0.219753086419753	chr13	21303072	21348057	N6AMT2	0	-	44986	no	no	1.37785621838774
221150	0.0902777777777778	0.124087591240876	chr13	21727733	21750741	SKA3	0	-	23009	no	no	0.458916041591033
221154	0.0354391371340524	0.108803611738149	chr13	22066827	22178355	MICU2	0	-	111529	no	no	1.61831106472971
221184	0.00810810810810811	0.0411599625818522	chr16	57126454	57181878	CPNE2	0	+	55425	no	no	2.34380444071196
221262	0.333333333333333	0.428571428571429	chr6	109615505	109629423	CCDC162P	0	+	13919	no	no	0.362570079384708
221264	0.0975609756097561	0.0985915492957746	chr6	109814058	110012415	AK9	0	-	198358	no	no	0.0151598071710056
221294	0.015817223198594	0.0453501722158439	chr6	116421998	116566853	NT5DC1	0	+	144856	no	no	1.51961168044251
221302	0.0308641975308642	0.110367892976589	chr6	116956780	116989973	ZUFSP	0	-	33194	no	no	1.83831435315761
221322	0.00336700336700337	0.023469387755102	chr6	121400639	121655646	TBC1D32	0	-	255008	yes	down	2.80124313785521
221336	0.040983606557377	0.0635964912280702	chr6	56819772	56892142	BEND6	0	+	72371	yes	up	0.633900223638355
221416	0.0351758793969849	0.0923076923076923	chr6	43968336	43973694	C6orf223	0	+	5359	yes	down	1.39186438617875
221424	0.605263157894737	1.01351351351351	chr6	43474702	43478081	LRRC73	0	-	3380	no	no	0.743730882253504
221443	0.352941176470588	0.638888888888889	chr6	41034530	41040188	OARD1	0	-	5659	yes	down	0.856137295143883
221468	0.0181818181818182	0.0427807486631016	chr6	37179953	37225931	TMEM217	0	-	45979	no	no	1.23446525363702
221491	0.133333333333333	0.281407035175879	chr6	34214156	34216885	C6orf1	0	-	2730	yes	up	1.07762089712247
221496	0.0229445506692161	0.157955865272938	chr6	33738989	33756906	LEMD2	0	-	17918	no	no	2.78329804937928
221584	0.384615384615385	0.238095238095238	chr6	28058584	28063493	ZSCAN12P1	0	+	4910	no	no	-0.691877704637668
221656	0.0271084337349398	0.0931989924433249	chr6	18155618	18224084	KDM1B	0	+	68467	no	no	1.7815725983906
221662	0.037037037037037	0.380281690140845	chr6	17281808	17294099	RBM24	0	+	12292	yes	down	3.36002788482226
221687	0.00847457627118644	0.0140562248995984	chr6	13924676	13980240	RNF182	0	+	55565	no	no	0.729996039351364
221710	0.0292207792207792	0.128482972136223	chr6	11094265	11138969	SMIM13	0	+	44705	no	no	2.13651061590559
221711	0.0428571428571429	0.0895522388059701	chr6	10887063	10974541	SYCP2L	0	+	87479	yes	down	1.06319382648719
221718	0.333333333333333	0.75	chr6	10428017	10435055	LINC00518	0	-	7039	no	no	1.16992500144231
221749	0.0260521042084168	0.0689170182841069	chr6	3722835	3752246	PXDC1	0	-	29412	yes	down	1.40346038169196
221756	0.0315315315315315	0.115902964959569	chr6	2854890	2876744	SERPINB9P1	0	-	21855	no	no	1.8780503223738
221785	0.0348432055749129	0.190332326283988	chr7	99214570	99230030	ZSCAN25	0	+	15461	no	no	2.44957134848102
221786	0.166666666666667	1	chr7	99143922	99149757	FAM200A	0	-	5836	no	no	2.58496250072116
221806	0.031496062992126	0.0883116883116883	chr7	12370508	12443852	VWDE	0	-	73345	no	no	1.48743289244024
221830	0.228571428571429	1.23493975903614	chr7	19735084	19748660	TWISTNB	0	-	13577	no	no	2.43372368510349
221883	0.375	0.625	chr7	27225026	27228912	HOXA11-AS	0	+	3887	no	no	0.736965594166206
221895	0.00132362673726009	0.00509878903760357	chr7	27870192	28220437	JAZF1	0	-	350246	no	no	1.94565830819673
221914	0.192307692307692	0.449275362318841	chr7	99767228	99774990	GPC2	0	-	7763	no	no	1.22418347686244
221927	0.0227272727272727	0.144859813084112	chr7	2577443	2595392	BRAT1	0	-	17950	no	no	2.67216094262303
221937	0.00661157024793388	0.0443243243243243	chr7	4721929	4811074	FOXK1	0	+	89146	no	no	2.74503378137637
221955	0.0256410256410256	0.0417888563049853	chr7	6448746	6487643	DAGLB	0	-	38898	yes	up	0.704664304002817
221960	0.0191846522781775	0.0656565656565657	chr7	6838565	6865926	CCZ1B	0	-	27362	no	no	1.77498667150615
222068	0.4	2.67391304347826	chr7	44618761	44621827	TMED4	0	-	3067	no	no	2.74088064416959
222166	0.0458715596330275	0.162866449511401	chr7	30174551	30202381	MTURN	0	+	27831	no	no	1.82801757429411
222171	0.333333333333333	0.285714285714286	chr7	29603426	29606911	PRR15	0	+	3486	no	no	-0.222392421336448
222194	0.0235546038543897	0.0780065005417118	chr7	77325742	77409120	RSBN1L	0	+	83379	no	no	1.7275852848689
222223	0.00919117647058824	0.0616570327552987	chr7	86506221	86689014	KIAA1324L	0	-	182794	no	no	2.7459440180051
222229	0.0958904109589041	0.561330561330561	chr7	102105389	102113612	LRWD1	0	+	8224	yes	up	2.5493921501032
222234	0.0263157894736842	0.0769230769230769	chr7	102389398	102449672	FAM185A	0	+	60275	no	no	1.54748779530249
222235	0.0272108843537415	0.0233545647558386	chr7	102453307	102715288	FBXL13	0	-	261982	no	no	-0.220479286139122
222236	0.0282485875706215	0.0552325581395349	chr7	102740022	102789569	NAPEPLD	0	-	49548	no	no	0.967340213937123
222255	0.00248447204968944	0.011915140947399	chr7	105245220	105517031	ATXN7L1	0	-	271812	no	no	2.26178480088308
222484	0.0441176470588235	0.0489690721649485	chr13	28120049	28194720	LNX2	0	-	74672	no	no	0.150515011785641
222584	0.0215827338129496	0.156193895870736	chr6	54711568	54809897	FAM83B	0	+	98330	no	no	2.85538855051105
222658	0.0149925037481259	0.0573770491803279	chr6	36410543	36458920	KCTD20	0	+	48378	no	no	1.93623244079194
222659	0.357142857142857	0.239669421487603	chr6	36358328	36410666	PXT1	0	-	52339	no	no	-0.575455414976781
222699	0.75	1.37037037037037	chr6	28183115	28186707	TOB2P1	0	-	3593	no	no	0.869603362744325
222950	0.043956043956044	0.0862068965517241	chr7	100081549	100092424	NYAP1	0	+	10876	yes	down	0.971741739958487
222962	0.0210526315789474	0.0964912280701754	chr7	5322560	5343704	SLC29A4	0	+	21145	no	no	2.1963972128035
223082	0.00869565217391304	0.032	chr7	30323922	30407308	ZNRF2	0	+	83387	yes	up	1.87970576628229
225689	0.0735294117647059	0.158139534883721	chr8	144798506	144804633	MAPK15	0	+	6128	yes	down	1.10480473802386
245812	0.4	0.178571428571429	chr7	99717264	99723128	CNPY4	0	+	5865	no	no	-1.16349873228288
245973	0.12	0.225165562913907	chr2	10861774	10925236	ATP6V1C2	0	+	63463	no	no	0.907951790978829
246175	0.00775193798449612	0.00753768844221105	chr4	78634540	78740544	CNOT6L	0	-	106005	no	no	-0.0404348643992386
246184	0.171428571428571	0.455696202531646	chr9	116029289	116037869	CDC26	0	-	8581	no	no	1.41046476948902
246243	0.0989304812834225	0.161691542288557	chr2	3592481	3605961	RNASEH1	0	-	13481	no	no	0.708757216108213
246269	0.0301507537688442	0.211895910780669	chr6	108616097	108844251	LACE1	0	+	228155	no	no	2.81308977143061
246330	0.00458715596330275	0.00253807106598985	chr11	66233797	66244808	PELI3	0	+	11012	no	no	-0.85386749467945
252839	0.0148148148148148	0.0132075471698113	chr1	201103898	201140710	TMEM9	0	-	36813	no	no	-0.165678030342127
252884	0.0833333333333333	1.14285714285714	chr18	32946660	32957301	ZNF396	0	-	10642	no	no	3.77760757866355
252969	0.0566037735849057	0.403389830508475	chr8	11627171	11644854	NEIL2	0	+	17684	no	no	2.83320457290078
252983	0.0175182481751825	0.0236559139784946	chr17	53046125	53241449	STXBP4	0	+	195325	no	no	0.433342389768636
253039	0.12621359223301	0.211480362537764	chr9	123605319	123616651	PSMD5-AS1	0	+	11333	no	no	0.744656419179875
253128	1.88888888888889	2.76363636363636	chr12	9208184	9217666	LINC00612	0	-	9483	no	no	0.549029960110899
253143	0.0229007633587786	0.0936246098974588	chr22	32077333	32146120	PRR14L	0	-	68788	no	no	2.03149211339614
253152	0.0666666666666667	0.328767123287671	chr1	92495532	92529093	EPHX4	0	+	33562	no	no	2.30202853744966
253260	0.005249343832021	0.0199826238053866	chr5	38938022	39074510	RICTOR	0	-	136489	no	no	1.9285370254181
253430	0.0445544554455446	0.167235494880546	chr10	59951277	60027694	IPMK	0	-	76418	no	no	1.90823947100244
253512	0.0601503759398496	0.17989417989418	chr13	45967453	45992590	SLC25A30	0	-	25138	yes	up	1.58050285253046
253558	0.00443655723158829	0.0264436049649217	chr2	30670122	30867091	LCLAT1	0	+	196970	no	no	2.5754063833728
253635	0.0232558139534884	0.115702479338843	chr2	37311593	37326387	GPATCH11	0	+	14795	yes	up	2.31475643948511
253639	0.0247933884297521	0.0509090909090909	chr3	40547529	40559712	ZNF620	0	+	12184	no	no	1.03796785019902
253650	0.02734375	0.229988726042841	chr9	38571360	38620360	ANKRD18A	0	-	49001	no	no	3.07228012561283
253714	0.0101351351351351	0.0186500888099467	chr6	97590036	97731052	MMS22L	0	-	141017	no	no	0.879817175606324
253724	0.0232558139534884	0.0614035087719298	chr12	104237526	104323989	GNN	0	-	86464	no	no	1.40072966259496
253725	0.02	0.0914760914760915	chr10	46222647	46288412	FAM21C	0	+	65766	no	no	2.19339472464198
253769	0.0281469898358092	0.0803076923076923	chr6	169857302	170102159	WDR27	0	-	244858	no	no	1.51255754120603
253782	0.00794763908368396	0.0317681698434836	chr2	169312758	169631644	CERS6	0	+	318887	no	no	1.99898371527593
253827	0.00583090379008746	0.0122137404580153	chr12	65672422	65860687	MSRB3	0	+	188266	yes	down	1.066713669748
253832	0.0166435506241331	0.0548780487804878	chr13	21946709	22033509	ZDHHC20	0	-	86801	no	no	1.72126594534389
253943	0.0275650842266462	0.0512521840419336	chr8	64081111	64125346	YTHDF3	0	+	44236	no	no	0.894771474739281
253959	0.0156965336821452	0.0491476242292347	chr14	36007557	36278432	RALGAPA1	0	-	270876	no	no	1.64667567998333
253980	0.0199750312109863	0.0378151260504202	chr16	29917656	29937553	KCTD13	0	-	19898	no	no	0.920765670543079
253982	0.108108108108108	0.529411764705882	chr16	29912146	29917377	ASPHD1	0	+	5232	yes	down	2.29191552582092
254042	0.0815602836879433	0.564814814814815	chr2	172864803	172945587	METAP1D	0	+	80785	yes	down	2.7918392317412
254048	0.00609756097560976	0.0207253886010363	chr7	138916230	138992982	UBN2	0	+	76753	no	no	1.76509496735
254102	0.0673575129533679	0.0839954597048808	chr11	65343508	65360116	EHBP1L1	0	+	16609	no	no	0.318472475835524
254128	0.0224719101123595	0.0645161290322581	chr2	122407229	122486136	NIFK-AS1	0	+	78908	no	no	1.52153712057952
254158	0.25	0.125	chrX	23926122	23957624	CXorf58	0	+	31503	no	no	-1
254170	0.111111111111111	0.169856459330144	chr14	39865576	39901704	FBXO33	0	-	36129	yes	up	0.612312988866112
254225	0.0204081632653061	0.152232746955345	chr11	74459912	74553458	RNF169	0	+	93547	no	no	2.89906048118609
254251	0.0168224299065421	0.027819175360159	chr4	17844838	18023483	LCORL	0	-	178646	no	no	0.725693544982461
254263	0.0769230769230769	0.128	chr11	66045671	66051685	CNIH2	0	+	6015	no	no	0.734655433479005
254359	0.609756097560976	5.14473684210526	chr11	66306734	66313671	ZDHHC24	0	-	6938	no	no	3.07679309870713
254394	0.0163360560093349	0.070855614973262	chr6	119134611	119256327	MCM9	0	-	121717	no	no	2.11682246673046
254427	0.0213963963963964	0.179146256123163	chr10	11865396	11914276	PROSER2	0	+	48881	no	no	3.0656981518107
254428	0.0495867768595041	0.152671755725191	chr1	205758220	205782161	SLC41A1	0	-	23942	no	no	1.62240582990335
254531	0.0703125	0.96551724137931	chr15	34651088	34659395	LPCAT4	0	-	8308	no	no	3.77944892548772
254552	1.5	3.66666666666667	chr11	67395408	67397408	NUDT8	0	-	2001	no	no	1.28950661719498
254887	0.0697674418604651	0.104712041884817	chr3	113666747	113681827	ZDHHC23	0	+	15081	no	no	0.585801520832556
254896	0.0588235294117647	0.642105263157895	chr8	22941867	22961070	LOC254896	0	+	19204	no	no	3.44834457048228
255057	0.0278884462151394	0.0876068376068376	chr19	1229946	1237990	C19orf26	0	-	8045	yes	up	1.65137591692785
255082	0.0648148148148148	0.218823529411765	chr10	119806331	119969665	CASC2	0	+	163335	no	no	1.75537236018883
255104	0.0121951219512195	0.0716845878136201	chr1	20008705	20126410	TMCO4	0	-	117706	yes	down	2.55535878767626
255187	0.0609756097560976	0.238095238095238	chr5	148442879	148489350	LOC255187	0	+	46472	no	no	1.96523458183932
255231	0.0546875	0.1	chr1	85391265	85462796	MCOLN2	0	-	71532	no	no	0.870716983055034
255239	0.125	0.0649350649350649	chr11	113258512	113271140	ANKK1	0	+	12629	no	no	-0.944858445807539
255252	0.28125	0.82089552238806	chr15	42834719	42841002	LRRC57	0	-	6284	no	no	1.54534552162457
255374	0.461538461538462	0.327272727272727	chr7	99724319	99726121	MBLAC1	0	+	1803	no	no	-0.495957494662412
255394	0.111111111111111	0.235294117647059	chr12	106696568	106740792	TCP11L2	0	+	44225	no	no	1.08246216019197
255426	0.017921146953405	0.152671755725191	chr5	179527794	179636130	RASGEF1C	0	-	108337	no	no	3.09069831029174
255488	0.0909090909090909	0.123595505617978	chr6	18387580	18469105	RNF144B	0	+	81526	no	no	0.443129806308197
255520	0.0232558139534884	0.0701298701298701	chr4	141445311	141474924	ELMOD2	0	+	29614	no	no	1.5924376212833
